player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
JaMychal Green,greenja01,2023,RS,GSW,1721,785,-1.058429006775846,-1.868902017761959,-2.927331024537805,-2.991695244732267,-3.54502759482981,-6.536722839562077,-1.526726389880789,-2.340746209829422,-3.86747259971021,-.4504939810674642,-.4504939810674642,0,-1.097050029596219,-2.245794679499701,-3.34284470909592,.6622143847773497
Javonte Green,greenja02,2023,RS,CHI,995,467,-.47517763110082,3.795141897645506,3.319964266544686,.9829941063958141,3.938540256381585,4.921534362777399,-.1709140500262741,4.028014436590174,3.8571003865639,1.581557364545882,1.581557364545882,0,-.0087342546040927,3.164680297999693,3.155946043395601,.4694667468177982
Jalen Green,greenja05,2023,RS,HOU,5222,2498,1.196394856850469,-2.870528604316172,-1.674133747465703,.9018956056810188,-2.62438535600593,-1.722489750324911,1.322311251891748,-2.937784549465918,-1.61547329757417,1.448051810402876,1.448051810402876,0,1.192337976995345,-3.102602211833387,-1.910264234838043,.1479323853359007
Jeff Green,greenje02,2023,RS,DEN,2153,1040,-3.50031353000457,-.1954773778074251,-3.695790907811995,-7.511720302012668,-1.752404993876817,-9.264125295889485,-4.577257623665192,-.5444582930079198,-5.121715916673112,-1.248713620804633,-1.248713620804633,0,-3.689205803463075,-1.704283945603389,-5.393489749066464,-.7804812422618442
Josh Green,greenjo02,2023,RS,DAL,3112,1509,-1.359734870524688,.5960326586010408,-.7637022119236473,.6732689241183087,1.929247562813827,2.602516486932136,-1.047171148441801,.9335869984846503,-.1135841499571508,2.031500199038454,2.031500199038454,0,-1.240362997694109,.6480333026545999,-.5923296950395094,.0867266303683476
AJ Griffin,griffaj01,2023,RS,ATL,2833,1325,.0995946444975161,-.9808609473052992,-.8812663028077831,1.319717524855801,1.971420764534766,3.291138289390567,.3415710149699173,-.4068253984186432,-.0652543834487259,1.809101066866423,1.809101066866423,0,.4008582309278282,-1.045477202066224,-.6446189711383956,-.3238476707061124
Blake Griffin,griffbl01,2023,RS,BOS,1095,523,-1.833330573189579,5.997564810356977,4.164234237167398,.0996997171174489,3.031360521110467,3.131060238227915,-1.583333012132688,5.699928686119963,4.116595673987275,1.829917648581092,1.829917648581092,0,-2.357668289115115,5.156979374631837,2.799311085516722,-.1281366777303365
Quentin Grimes,grimequ01,2023,RS,NYK,4092,2013,-.0672150840581469,-1.033213914798785,-1.100428998856932,2.413299821004635,.3888008436271994,2.802100664631835,.4087071866821123,-.8080795882748794,-.3993724015927671,2.407040185376345,2.407040185376345,0,.3993585739085017,-.0978147055317568,.301543868376745,-.2979332331442511
Rui Hachimura,hachiru01,2023,RS,LAL,1398,650,-2.468833209766277,-.5763737758134992,-3.045206985579776,-2.066703076104724,2.624132427518497,.5574293514137723,-2.535529660966765,.0313129957387353,-2.50421666522803,.0810461191368082,.0810461191368082,0,-2.839671844230527,-1.341238623907563,-4.180910468138091,-.572953898750312
Rui Hachimura,hachiru01,2023,RS,WAS,1547,728,-1.138123587105669,.4998066348535417,-.6383169522521273,-5.393459445841173,2.637359749295932,-2.756099696545241,-2.105924749442527,.9725664898665504,-1.133358259575977,.5981606531955506,.5981606531955506,0,-1.761288927333561,-.8011791913941948,-2.562468118727756,-.3865965264472111
