GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,OREB_home,OREB_away,spread,PTS_total,OREB_total
2023-01-06,22200588,Final,1610612743,1610612739,2022,1610612743,121.0,0.531,0.783,0.486,28.0,49.0,1610612739,108.0,0.455,0.563,0.385,30.0,40.0,1,13.0,18.0,13.0,229.0,31.0
2023-01-06,22200589,Final,1610612756,1610612748,2022,1610612756,96.0,0.415,0.88,0.261,22.0,44.0,1610612748,104.0,0.423,0.839,0.316,19.0,37.0,0,8.0,5.0,-8.0,200.0,13.0
2023-01-06,22200590,Final,1610612747,1610612737,2022,1610612747,130.0,0.548,0.75,0.457,33.0,51.0,1610612737,114.0,0.458,0.773,0.29,24.0,39.0,1,7.0,7.0,16.0,244.0,14.0
2023-01-05,22200576,Final,1610612753,1610612763,2022,1610612753,115.0,0.464,0.867,0.306,23.0,39.0,1610612763,123.0,0.522,0.652,0.333,24.0,49.0,0,7.0,9.0,-8.0,238.0,16.0
2023-01-05,22200577,Final,1610612742,1610612738,2022,1610612742,95.0,0.378,0.8,0.219,15.0,42.0,1610612738,124.0,0.488,0.839,0.372,29.0,52.0,0,11.0,10.0,-29.0,219.0,21.0
2023-01-05,22200578,Final,1610612745,1610612762,2022,1610612745,114.0,0.413,0.885,0.357,19.0,49.0,1610612762,131.0,0.495,0.952,0.396,33.0,42.0,0,14.0,9.0,-17.0,245.0,23.0
2023-01-05,22200579,Final,1610612743,1610612746,2022,1610612743,122.0,0.506,0.857,0.389,28.0,57.0,1610612746,91.0,0.374,0.72,0.135,24.0,41.0,1,10.0,8.0,31.0,213.0,18.0
2023-01-04,22200564,Final,1610612766,1610612763,2022,1610612766,107.0,0.404,0.833,0.289,25.0,44.0,1610612763,131.0,0.5,0.757,0.3,28.0,59.0,0,10.0,11.0,-24.0,238.0,21.0
2023-01-04,22200565,Final,1610612739,1610612756,2022,1610612739,90.0,0.39,0.826,0.306,15.0,46.0,1610612756,88.0,0.395,0.778,0.357,24.0,49.0,1,7.0,8.0,2.0,178.0,15.0
2023-01-04,22200566,Final,1610612753,1610612760,2022,1610612753,126.0,0.519,0.806,0.394,26.0,49.0,1610612760,115.0,0.404,0.903,0.405,23.0,33.0,1,13.0,9.0,11.0,241.0,22.0
2023-01-04,22200567,Final,1610612755,1610612754,2022,1610612755,129.0,0.49,0.864,0.389,24.0,46.0,1610612754,126.0,0.474,0.885,0.361,31.0,45.0,1,14.0,13.0,3.0,255.0,27.0
2023-01-04,22200568,Final,1610612752,1610612759,2022,1610612752,117.0,0.479,0.654,0.323,16.0,47.0,1610612759,114.0,0.5,0.808,0.393,25.0,38.0,1,14.0,9.0,3.0,231.0,23.0
2023-01-04,22200569,Final,1610612761,1610612749,2022,1610612761,101.0,0.328,0.8,0.196,22.0,47.0,1610612749,104.0,0.398,0.7,0.333,26.0,73.0,0,14.0,13.0,-3.0,205.0,27.0
2023-01-04,22200570,Final,1610612741,1610612751,2022,1610612741,121.0,0.531,0.931,0.4,21.0,46.0,1610612751,112.0,0.462,0.762,0.324,24.0,34.0,1,6.0,5.0,9.0,233.0,11.0
2023-01-04,22200571,Final,1610612750,1610612757,2022,1610612750,113.0,0.513,0.722,0.375,25.0,33.0,1610612757,106.0,0.44,0.738,0.31,18.0,39.0,1,8.0,12.0,7.0,219.0,20.0
2023-01-04,22200572,Final,1610612740,1610612745,2022,1610612740,119.0,0.461,0.885,0.368,25.0,51.0,1610612745,108.0,0.443,0.667,0.316,25.0,43.0,1,15.0,12.0,11.0,227.0,27.0
2023-01-04,22200573,Final,1610612744,1610612765,2022,1610612744,119.0,0.517,0.933,0.375,31.0,40.0,1610612765,122.0,0.489,0.696,0.444,29.0,41.0,0,9.0,11.0,-3.0,241.0,20.0
2023-01-04,22200574,Final,1610612747,1610612748,2022,1610612747,112.0,0.494,0.8,0.296,20.0,42.0,1610612748,109.0,0.453,0.714,0.276,24.0,43.0,1,9.0,14.0,3.0,221.0,23.0
2023-01-04,22200575,Final,1610612758,1610612737,2022,1610612758,117.0,0.466,0.926,0.4,26.0,42.0,1610612737,120.0,0.536,0.909,0.333,21.0,44.0,0,10.0,7.0,-3.0,237.0,17.0
2023-01-03,22200561,Final,1610612749,1610612764,2022,1610612749,123.0,0.48,0.941,0.275,27.0,49.0,1610612764,113.0,0.433,0.913,0.296,27.0,46.0,1,15.0,14.0,10.0,236.0,29.0
2023-01-03,22200562,Final,1610612760,1610612738,2022,1610612760,150.0,0.592,0.636,0.5,31.0,44.0,1610612738,117.0,0.455,0.806,0.3,29.0,38.0,1,9.0,11.0,33.0,267.0,20.0
2023-01-03,22200563,Final,1610612762,1610612758,2022,1610612762,115.0,0.432,0.897,0.295,21.0,44.0,1610612758,117.0,0.535,0.889,0.281,23.0,40.0,0,12.0,7.0,-2.0,232.0,19.0
2023-01-02,22200550,Final,1610612752,1610612756,2022,1610612752,102.0,0.486,0.68,0.394,26.0,45.0,1610612756,83.0,0.391,0.714,0.27,22.0,36.0,1,5.0,5.0,19.0,185.0,10.0
2023-01-02,22200551,Final,1610612766,1610612747,2022,1610612766,115.0,0.452,0.69,0.344,24.0,47.0,1610612747,121.0,0.484,0.7,0.333,26.0,53.0,0,8.0,9.0,-6.0,236.0,17.0
2023-01-02,22200552,Final,1610612739,1610612741,2022,1610612739,145.0,0.522,0.733,0.348,27.0,47.0,1610612741,134.0,0.495,0.882,0.303,22.0,42.0,1,13.0,6.0,11.0,279.0,19.0
2023-01-02,22200553,Final,1610612754,1610612761,2022,1610612754,122.0,0.484,0.846,0.37,24.0,50.0,1610612761,114.0,0.451,0.783,0.333,26.0,36.0,1,15.0,12.0,8.0,236.0,27.0
2023-01-02,22200554,Final,1610612755,1610612740,2022,1610612755,120.0,0.477,0.821,0.429,26.0,35.0,1610612740,111.0,0.5,0.8,0.379,26.0,49.0,1,7.0,10.0,9.0,231.0,17.0
2023-01-02,22200555,Final,1610612751,1610612759,2022,1610612751,139.0,0.624,0.8,0.55,31.0,45.0,1610612759,103.0,0.433,0.611,0.258,26.0,43.0,1,7.0,15.0,36.0,242.0,22.0
2023-01-02,22200556,Final,1610612745,1610612742,2022,1610612745,106.0,0.463,0.724,0.31,21.0,46.0,1610612742,111.0,0.42,0.882,0.302,19.0,41.0,0,8.0,8.0,-5.0,217.0,16.0
2023-01-02,22200557,Final,1610612750,1610612743,2022,1610612750,124.0,0.517,0.778,0.361,29.0,41.0,1610612743,111.0,0.462,0.8,0.379,27.0,45.0,1,11.0,18.0,13.0,235.0,29.0
2023-01-02,22200558,Final,1610612744,1610612737,2022,1610612744,143.0,0.446,0.667,0.322,34.0,69.0,1610612737,141.0,0.486,0.828,0.314,30.0,53.0,1,23.0,10.0,2.0,284.0,33.0
2023-01-02,22200559,Final,1610612757,1610612765,2022,1610612757,135.0,0.571,0.714,0.452,29.0,44.0,1610612765,106.0,0.415,0.78,0.333,16.0,45.0,1,6.0,9.0,29.0,241.0,15.0
2023-01-02,22200560,Final,1610612746,1610612748,2022,1610612746,100.0,0.433,0.882,0.414,19.0,34.0,1610612748,110.0,0.459,0.833,0.333,22.0,48.0,0,3.0,12.0,-10.0,210.0,15.0
2023-01-01,22200547,Final,1610612763,1610612758,2022,1610612763,118.0,0.46,0.667,0.313,25.0,57.0,1610612758,108.0,0.406,1.0,0.349,24.0,47.0,1,21.0,14.0,10.0,226.0,35.0
2023-01-01,22200548,Final,1610612749,1610612764,2022,1610612749,95.0,0.354,0.933,0.265,22.0,44.0,1610612764,118.0,0.532,0.688,0.259,29.0,54.0,0,14.0,12.0,-23.0,213.0,26.0
2023-01-01,22200549,Final,1610612743,1610612738,2022,1610612743,123.0,0.57,0.889,0.567,31.0,35.0,1610612738,111.0,0.46,0.815,0.273,30.0,41.0,1,1.0,10.0,12.0,234.0,11.0
2022-12-31,22200538,Final,1610612754,1610612746,2022,1610612754,131.0,0.523,0.862,0.368,28.0,36.0,1610612746,130.0,0.538,0.966,0.471,23.0,39.0,1,8.0,8.0,1.0,261.0,16.0
2022-12-31,22200539,Final,1610612766,1610612751,2022,1610612766,106.0,0.396,0.905,0.268,28.0,45.0,1610612751,123.0,0.6,0.737,0.382,26.0,42.0,0,14.0,2.0,-17.0,229.0,16.0
2022-12-31,22200540,Final,1610612741,1610612739,2022,1610612741,102.0,0.481,0.708,0.333,14.0,40.0,1610612739,103.0,0.459,0.632,0.342,20.0,50.0,0,9.0,15.0,-1.0,205.0,24.0
2022-12-31,22200541,Final,1610612745,1610612752,2022,1610612745,88.0,0.377,0.696,0.304,20.0,52.0,1610612752,108.0,0.389,0.719,0.294,20.0,46.0,0,12.0,16.0,-20.0,196.0,28.0
2022-12-31,22200542,Final,1610612759,1610612742,2022,1610612759,125.0,0.553,0.719,0.421,28.0,48.0,1610612742,126.0,0.581,0.571,0.412,21.0,26.0,0,15.0,6.0,-1.0,251.0,21.0
2022-12-31,22200543,Final,1610612763,1610612740,2022,1610612763,116.0,0.511,0.773,0.172,26.0,52.0,1610612740,101.0,0.352,0.806,0.267,16.0,46.0,1,13.0,15.0,15.0,217.0,28.0
2022-12-31,22200544,Final,1610612750,1610612765,2022,1610612750,104.0,0.434,0.846,0.294,17.0,39.0,1610612765,116.0,0.483,0.714,0.37,21.0,52.0,0,9.0,15.0,-12.0,220.0,24.0
2022-12-31,22200545,Final,1610612760,1610612755,2022,1610612760,96.0,0.38,0.636,0.333,16.0,50.0,1610612755,115.0,0.465,0.706,0.324,29.0,56.0,0,15.0,14.0,-19.0,211.0,29.0
2022-12-31,22200546,Final,1610612762,1610612748,2022,1610612762,123.0,0.432,0.818,0.425,23.0,49.0,1610612748,126.0,0.506,0.767,0.333,32.0,37.0,0,16.0,10.0,-3.0,249.0,26.0
2022-12-30,22200529,Final,1610612753,1610612764,2022,1610612753,100.0,0.42,0.688,0.185,24.0,35.0,1610612764,119.0,0.56,0.8,0.429,33.0,53.0,0,8.0,4.0,-19.0,219.0,12.0
2022-12-30,22200530,Final,1610612737,1610612747,2022,1610612737,121.0,0.475,0.7,0.289,22.0,41.0,1610612747,130.0,0.542,0.889,0.313,34.0,55.0,0,12.0,12.0,-9.0,251.0,24.0
2022-12-30,22200531,Final,1610612761,1610612756,2022,1610612761,113.0,0.494,0.846,0.333,20.0,31.0,1610612756,104.0,0.493,0.87,0.467,26.0,42.0,1,8.0,9.0,9.0,217.0,17.0
2022-12-30,22200532,Final,1610612741,1610612765,2022,1610612741,132.0,0.576,0.933,0.444,21.0,38.0,1610612765,118.0,0.477,0.792,0.436,28.0,35.0,1,12.0,13.0,14.0,250.0,25.0
2022-12-30,22200533,Final,1610612749,1610612750,2022,1610612749,123.0,0.462,0.697,0.359,25.0,68.0,1610612750,114.0,0.435,0.765,0.267,18.0,36.0,1,20.0,7.0,9.0,237.0,27.0
2022-12-30,22200534,Final,1610612740,1610612755,2022,1610612740,127.0,0.538,0.722,0.484,19.0,36.0,1610612755,116.0,0.56,0.818,0.412,28.0,29.0,1,7.0,3.0,11.0,243.0,10.0
2022-12-30,22200535,Final,1610612743,1610612748,2022,1610612743,124.0,0.592,0.773,0.607,34.0,36.0,1610612748,119.0,0.448,0.9,0.4,21.0,36.0,1,5.0,11.0,5.0,243.0,16.0
2022-12-30,22200536,Final,1610612744,1610612757,2022,1610612744,118.0,0.462,0.81,0.395,29.0,46.0,1610612757,112.0,0.462,0.696,0.308,22.0,49.0,1,17.0,17.0,6.0,230.0,34.0
2022-12-30,22200537,Final,1610612758,1610612762,2022,1610612758,126.0,0.556,0.737,0.4,32.0,38.0,1610612762,125.0,0.548,0.833,0.25,30.0,37.0,1,10.0,7.0,1.0,251.0,17.0
2022-12-29,22200523,Final,1610612766,1610612760,2022,1610612766,121.0,0.548,0.655,0.313,33.0,52.0,1610612760,113.0,0.424,0.857,0.306,15.0,41.0,1,12.0,11.0,8.0,234.0,23.0
2022-12-29,22200524,Final,1610612754,1610612739,2022,1610612754,135.0,0.565,0.952,0.613,28.0,32.0,1610612739,126.0,0.521,0.7,0.429,29.0,44.0,1,4.0,17.0,9.0,261.0,21.0
2022-12-29,22200525,Final,1610612738,1610612746,2022,1610612738,116.0,0.484,0.773,0.282,22.0,49.0,1610612746,110.0,0.483,0.643,0.385,26.0,41.0,1,11.0,8.0,6.0,226.0,19.0
2022-12-29,22200526,Final,1610612761,1610612763,2022,1610612761,106.0,0.406,0.75,0.357,21.0,47.0,1610612763,119.0,0.505,0.714,0.448,37.0,53.0,0,17.0,17.0,-13.0,225.0,34.0
2022-12-29,22200527,Final,1610612759,1610612752,2022,1610612759,122.0,0.511,0.724,0.393,25.0,48.0,1610612752,115.0,0.422,0.774,0.366,20.0,38.0,1,14.0,13.0,7.0,237.0,27.0
2022-12-29,22200528,Final,1610612742,1610612745,2022,1610612742,129.0,0.516,0.68,0.4,30.0,44.0,1610612745,114.0,0.442,0.703,0.353,21.0,48.0,1,6.0,12.0,15.0,243.0,18.0
2022-12-28,22200515,Final,1610612765,1610612753,2022,1610612765,121.0,0.45,0.775,0.429,25.0,49.0,1610612753,101.0,0.412,0.765,0.227,24.0,47.0,1,11.0,15.0,20.0,222.0,26.0
2022-12-28,22200516,Final,1610612764,1610612756,2022,1610612764,127.0,0.573,0.893,0.308,27.0,46.0,1610612756,102.0,0.448,0.688,0.419,25.0,30.0,1,12.0,11.0,25.0,229.0,23.0
2022-12-28,22200517,Final,1610612737,1610612751,2022,1610612737,107.0,0.433,0.682,0.364,22.0,47.0,1610612751,108.0,0.506,0.824,0.385,22.0,47.0,0,11.0,5.0,-1.0,215.0,16.0
2022-12-28,22200518,Final,1610612748,1610612747,2022,1610612748,112.0,0.478,0.813,0.314,20.0,37.0,1610612747,98.0,0.481,0.733,0.361,25.0,44.0,1,10.0,8.0,14.0,210.0,18.0
2022-12-28,22200519,Final,1610612741,1610612749,2022,1610612741,119.0,0.457,0.867,0.391,21.0,52.0,1610612749,113.0,0.373,0.688,0.205,18.0,61.0,1,7.0,22.0,6.0,232.0,29.0
2022-12-28,22200520,Final,1610612740,1610612750,2022,1610612740,119.0,0.481,0.698,0.478,22.0,43.0,1610612750,118.0,0.506,0.75,0.345,18.0,35.0,1,9.0,5.0,1.0,237.0,14.0
2022-12-28,22200521,Final,1610612744,1610612762,2022,1610612744,112.0,0.425,0.815,0.356,22.0,51.0,1610612762,107.0,0.407,0.692,0.326,26.0,50.0,1,10.0,10.0,5.0,219.0,20.0
2022-12-28,22200522,Final,1610612758,1610612743,2022,1610612758,127.0,0.528,0.76,0.452,32.0,34.0,1610612743,126.0,0.576,0.889,0.444,31.0,34.0,1,11.0,7.0,1.0,253.0,18.0
2022-12-27,22200505,Final,1610612753,1610612747,2022,1610612753,110.0,0.5,0.64,0.357,25.0,37.0,1610612747,129.0,0.544,0.824,0.395,32.0,46.0,0,8.0,9.0,-19.0,239.0,17.0
2022-12-27,22200506,Final,1610612764,1610612755,2022,1610612764,116.0,0.459,0.871,0.333,18.0,39.0,1610612755,111.0,0.464,0.871,0.194,21.0,39.0,1,14.0,10.0,5.0,227.0,24.0
2022-12-27,22200507,Final,1610612738,1610612745,2022,1610612738,126.0,0.473,0.87,0.357,32.0,49.0,1610612745,102.0,0.4,0.857,0.311,24.0,49.0,1,9.0,13.0,24.0,228.0,22.0
2022-12-27,22200508,Final,1610612754,1610612737,2022,1610612754,129.0,0.511,0.815,0.371,28.0,49.0,1610612737,114.0,0.449,0.759,0.4,26.0,42.0,1,7.0,9.0,15.0,243.0,16.0
2022-12-27,22200509,Final,1610612761,1610612746,2022,1610612761,113.0,0.512,0.808,0.261,24.0,39.0,1610612746,124.0,0.484,0.826,0.395,27.0,47.0,0,10.0,15.0,-11.0,237.0,25.0
2022-12-27,22200510,Final,1610612763,1610612756,2022,1610612763,108.0,0.396,0.824,0.267,18.0,40.0,1610612756,125.0,0.494,0.88,0.548,26.0,47.0,0,15.0,15.0,-17.0,233.0,30.0
2022-12-27,22200511,Final,1610612760,1610612759,2022,1610612760,130.0,0.535,0.806,0.542,25.0,45.0,1610612759,114.0,0.465,0.857,0.345,20.0,41.0,1,13.0,16.0,16.0,244.0,29.0
2022-12-27,22200512,Final,1610612742,1610612752,2022,1610612742,126.0,0.489,0.758,0.283,20.0,47.0,1610612752,121.0,0.437,0.625,0.32,27.0,55.0,1,7.0,17.0,5.0,247.0,24.0
2022-12-27,22200513,Final,1610612744,1610612766,2022,1610612744,110.0,0.432,0.833,0.216,31.0,49.0,1610612766,105.0,0.413,0.76,0.263,22.0,47.0,1,9.0,9.0,5.0,215.0,18.0
2022-12-27,22200514,Final,1610612758,1610612743,2022,1610612758,106.0,0.488,0.842,0.286,20.0,39.0,1610612743,113.0,0.477,0.857,0.351,34.0,40.0,0,8.0,10.0,-7.0,219.0,18.0
2022-12-26,22200498,Final,1610612739,1610612751,2022,1610612739,117.0,0.476,0.867,0.361,21.0,33.0,1610612751,125.0,0.573,0.765,0.6,27.0,38.0,0,10.0,7.0,-8.0,242.0,17.0
2022-12-26,22200499,Final,1610612765,1610612746,2022,1610612765,131.0,0.44,0.794,0.471,32.0,45.0,1610612746,142.0,0.538,0.862,0.432,25.0,48.0,0,16.0,10.0,-11.0,273.0,26.0
2022-12-26,22200500,Final,1610612748,1610612750,2022,1610612748,113.0,0.461,0.75,0.265,27.0,40.0,1610612750,110.0,0.544,0.643,0.441,31.0,44.0,1,13.0,8.0,3.0,223.0,21.0
2022-12-26,22200501,Final,1610612741,1610612745,2022,1610612741,118.0,0.489,0.714,0.371,27.0,35.0,1610612745,133.0,0.556,0.727,0.386,28.0,45.0,0,8.0,8.0,-15.0,251.0,16.0
2022-12-26,22200502,Final,1610612740,1610612754,2022,1610612740,113.0,0.456,0.792,0.3,30.0,54.0,1610612754,93.0,0.422,0.7,0.257,23.0,36.0,1,16.0,6.0,20.0,206.0,22.0
2022-12-26,22200503,Final,1610612759,1610612762,2022,1610612759,126.0,0.552,0.706,0.333,27.0,41.0,1610612762,122.0,0.402,0.838,0.302,20.0,45.0,1,6.0,16.0,4.0,248.0,22.0
2022-12-26,22200504,Final,1610612757,1610612766,2022,1610612757,124.0,0.5,0.857,0.368,28.0,50.0,1610612766,113.0,0.398,0.76,0.333,25.0,45.0,1,10.0,18.0,11.0,237.0,28.0
2022-12-25,22200493,Final,1610612752,1610612755,2022,1610612752,112.0,0.478,0.824,0.375,30.0,46.0,1610612755,119.0,0.506,0.793,0.462,22.0,32.0,0,12.0,5.0,-7.0,231.0,17.0
2022-12-25,22200494,Final,1610612742,1610612747,2022,1610612742,124.0,0.524,0.72,0.409,31.0,38.0,1610612747,115.0,0.488,0.875,0.321,18.0,35.0,1,11.0,6.0,9.0,239.0,17.0
2022-12-25,22200495,Final,1610612738,1610612749,2022,1610612738,139.0,0.588,0.8,0.487,29.0,35.0,1610612749,118.0,0.5,0.778,0.361,22.0,39.0,1,5.0,8.0,21.0,257.0,13.0
2022-12-25,22200496,Final,1610612744,1610612763,2022,1610612744,123.0,0.473,0.731,0.409,31.0,51.0,1610612763,109.0,0.415,0.733,0.231,19.0,44.0,1,9.0,9.0,14.0,232.0,18.0
2022-12-25,22200497,Final,1610612743,1610612756,2022,1610612743,128.0,0.479,0.735,0.361,29.0,48.0,1610612756,125.0,0.479,0.692,0.486,32.0,46.0,1,12.0,12.0,3.0,253.0,24.0
2022-12-23,22200479,Final,1610612753,1610612759,2022,1610612753,133.0,0.575,0.8,0.531,30.0,44.0,1610612759,113.0,0.454,0.722,0.316,28.0,38.0,1,7.0,13.0,20.0,246.0,20.0
2022-12-23,22200480,Final,1610612755,1610612746,2022,1610612755,119.0,0.534,0.929,0.414,31.0,39.0,1610612746,114.0,0.506,0.783,0.368,25.0,33.0,1,6.0,6.0,5.0,233.0,12.0
2022-12-23,22200481,Final,1610612737,1610612765,2022,1610612737,130.0,0.533,0.833,0.353,30.0,48.0,1610612765,105.0,0.411,0.759,0.273,17.0,43.0,1,8.0,9.0,25.0,235.0,17.0
2022-12-23,22200482,Final,1610612738,1610612750,2022,1610612738,121.0,0.44,0.769,0.283,28.0,53.0,1610612750,109.0,0.484,0.733,0.313,25.0,45.0,1,20.0,11.0,12.0,230.0,31.0
2022-12-23,22200483,Final,1610612751,1610612749,2022,1610612751,118.0,0.495,0.923,0.438,30.0,45.0,1610612749,100.0,0.44,0.773,0.243,17.0,45.0,1,12.0,13.0,18.0,218.0,25.0
2022-12-23,22200484,Final,1610612739,1610612761,2022,1610612739,107.0,0.513,0.6,0.333,27.0,35.0,1610612761,118.0,0.5,0.833,0.514,25.0,45.0,0,6.0,11.0,-11.0,225.0,17.0
2022-12-23,22200485,Final,1610612752,1610612741,2022,1610612752,117.0,0.5,0.577,0.457,23.0,47.0,1610612741,118.0,0.484,0.778,0.452,24.0,41.0,0,12.0,11.0,-1.0,235.0,23.0
2022-12-23,22200486,Final,1610612748,1610612754,2022,1610612748,108.0,0.432,0.929,0.394,23.0,38.0,1610612754,111.0,0.482,0.714,0.447,26.0,43.0,0,13.0,9.0,-3.0,219.0,22.0
2022-12-23,22200487,Final,1610612745,1610612742,2022,1610612745,106.0,0.457,0.857,0.308,26.0,45.0,1610612742,112.0,0.45,0.889,0.364,20.0,34.0,0,12.0,7.0,-6.0,218.0,19.0
2022-12-23,22200488,Final,1610612760,1610612740,2022,1610612760,125.0,0.461,0.72,0.371,27.0,47.0,1610612740,128.0,0.436,0.825,0.351,30.0,55.0,0,10.0,13.0,-3.0,253.0,23.0
2022-12-23,22200489,Final,1610612743,1610612757,2022,1610612743,120.0,0.58,0.615,0.476,31.0,38.0,1610612757,107.0,0.448,0.769,0.257,24.0,43.0,1,4.0,13.0,13.0,227.0,17.0
2022-12-23,22200490,Final,1610612756,1610612763,2022,1610612756,100.0,0.437,0.577,0.257,23.0,35.0,1610612763,125.0,0.495,0.737,0.304,30.0,53.0,0,11.0,19.0,-25.0,225.0,30.0
2022-12-23,22200491,Final,1610612758,1610612764,2022,1610612758,111.0,0.44,0.771,0.313,19.0,47.0,1610612764,125.0,0.557,0.708,0.313,30.0,40.0,0,13.0,5.0,-14.0,236.0,18.0
2022-12-23,22200492,Final,1610612747,1610612766,2022,1610612747,130.0,0.522,0.682,0.432,27.0,42.0,1610612766,134.0,0.553,0.778,0.39,30.0,41.0,0,12.0,11.0,-4.0,264.0,23.0
2022-12-22,22200477,Final,1610612740,1610612759,2022,1610612740,126.0,0.484,0.926,0.382,25.0,46.0,1610612759,117.0,0.478,0.815,0.321,23.0,44.0,1,16.0,14.0,9.0,243.0,30.0
2022-12-22,22200478,Final,1610612762,1610612764,2022,1610612762,120.0,0.488,0.952,0.457,16.0,40.0,1610612764,112.0,0.561,0.765,0.333,20.0,37.0,1,8.0,3.0,8.0,232.0,11.0
2022-12-21,22200466,Final,1610612739,1610612749,2022,1610612739,114.0,0.482,0.786,0.313,22.0,37.0,1610612749,106.0,0.47,0.682,0.433,20.0,46.0,1,9.0,13.0,8.0,220.0,22.0
2022-12-21,22200467,Final,1610612755,1610612765,2022,1610612755,113.0,0.441,0.909,0.297,27.0,49.0,1610612765,93.0,0.392,0.735,0.261,15.0,46.0,1,13.0,11.0,20.0,206.0,24.0
2022-12-21,22200468,Final,1610612737,1610612741,2022,1610612737,108.0,0.429,1.0,0.378,22.0,47.0,1610612741,110.0,0.5,0.773,0.292,20.0,47.0,0,9.0,8.0,-2.0,218.0,17.0
2022-12-21,22200469,Final,1610612738,1610612754,2022,1610612738,112.0,0.386,0.84,0.317,26.0,62.0,1610612754,117.0,0.469,0.778,0.462,27.0,47.0,0,25.0,12.0,-5.0,229.0,37.0
2022-12-21,22200470,Final,1610612751,1610612744,2022,1610612751,143.0,0.643,0.875,0.636,42.0,32.0,1610612744,113.0,0.494,0.76,0.364,32.0,36.0,1,3.0,9.0,30.0,256.0,12.0
2022-12-21,22200471,Final,1610612752,1610612761,2022,1610612752,106.0,0.553,0.611,0.423,25.0,38.0,1610612761,113.0,0.447,0.909,0.265,17.0,38.0,0,9.0,16.0,-7.0,219.0,25.0
2022-12-21,22200472,Final,1610612745,1610612753,2022,1610612745,110.0,0.466,0.647,0.395,22.0,49.0,1610612753,116.0,0.451,0.697,0.297,19.0,45.0,0,9.0,11.0,-6.0,226.0,20.0
2022-12-21,22200473,Final,1610612750,1610612742,2022,1610612750,99.0,0.494,0.7,0.267,23.0,39.0,1610612742,104.0,0.453,0.852,0.333,17.0,39.0,0,8.0,7.0,-5.0,203.0,15.0
2022-12-21,22200474,Final,1610612760,1610612757,2022,1610612760,101.0,0.468,0.84,0.333,19.0,37.0,1610612757,98.0,0.494,0.667,0.389,29.0,36.0,1,9.0,9.0,3.0,199.0,18.0
2022-12-21,22200475,Final,1610612758,1610612747,2022,1610612758,134.0,0.505,0.75,0.362,29.0,46.0,1610612747,120.0,0.5,0.833,0.458,25.0,39.0,1,10.0,5.0,14.0,254.0,15.0
2022-12-21,22200476,Final,1610612746,1610612766,2022,1610612746,126.0,0.506,0.913,0.469,29.0,48.0,1610612766,105.0,0.402,0.759,0.29,25.0,40.0,1,5.0,11.0,21.0,231.0,16.0
2022-12-20,22200461,Final,1610612765,1610612762,2022,1610612765,111.0,0.506,0.741,0.36,22.0,43.0,1610612762,126.0,0.505,0.632,0.435,27.0,43.0,0,9.0,12.0,-15.0,237.0,21.0
2022-12-20,22200462,Final,1610612748,1610612741,2022,1610612748,103.0,0.469,0.706,0.341,26.0,35.0,1610612741,113.0,0.548,0.833,0.419,24.0,39.0,0,9.0,5.0,-10.0,216.0,14.0
2022-12-20,22200463,Final,1610612752,1610612744,2022,1610612752,132.0,0.517,0.781,0.425,27.0,47.0,1610612744,94.0,0.473,0.923,0.343,23.0,29.0,1,14.0,4.0,38.0,226.0,18.0
2022-12-20,22200464,Final,1610612756,1610612764,2022,1610612756,110.0,0.461,0.789,0.406,26.0,44.0,1610612764,113.0,0.475,0.703,0.407,22.0,41.0,0,15.0,9.0,-3.0,223.0,24.0
2022-12-20,22200465,Final,1610612743,1610612763,2022,1610612743,105.0,0.449,0.6,0.37,28.0,48.0,1610612763,91.0,0.444,0.667,0.192,25.0,42.0,1,13.0,7.0,14.0,196.0,20.0
2022-12-19,22200452,Final,1610612739,1610612762,2022,1610612739,122.0,0.614,0.808,0.577,24.0,45.0,1610612762,99.0,0.387,0.739,0.294,19.0,35.0,1,4.0,15.0,23.0,221.0,19.0
2022-12-19,22200453,Final,1610612755,1610612761,2022,1610612755,104.0,0.4,0.926,0.357,22.0,41.0,1610612761,101.0,0.42,0.8,0.275,24.0,50.0,1,4.0,9.0,3.0,205.0,13.0
2022-12-19,22200454,Final,1610612737,1610612753,2022,1610612737,126.0,0.511,0.9,0.375,29.0,41.0,1610612753,125.0,0.474,0.92,0.353,29.0,45.0,1,6.0,10.0,1.0,251.0,16.0
2022-12-19,22200455,Final,1610612745,1610612759,2022,1610612745,105.0,0.426,0.645,0.208,23.0,41.0,1610612759,124.0,0.554,0.789,0.5,30.0,46.0,0,16.0,9.0,-19.0,229.0,25.0
2022-12-19,22200456,Final,1610612750,1610612742,2022,1610612750,116.0,0.472,0.833,0.387,19.0,44.0,1610612742,106.0,0.408,0.806,0.422,23.0,42.0,1,9.0,8.0,10.0,222.0,17.0
2022-12-19,22200457,Final,1610612740,1610612749,2022,1610612740,119.0,0.424,0.708,0.4,30.0,44.0,1610612749,128.0,0.556,0.806,0.325,26.0,44.0,0,17.0,8.0,-9.0,247.0,25.0
