player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Ben Simmons,simmobe01,2023,2304,1105,-2.445885433974583,1.268964867958133,-1.176920566016449,2.501887222326573,-.4815908229135826,2.02029639941299,-1.565983142531922,.9745023261962484,-.5914808163356737,1.221552397991526,1.221552397991526,0,-1.237341896911843,1.723559781158573,.4862178842467297,.3847445377335861
Kobi Simmons,simmoko01,2023,13,6,-6.936019443201366,39.63510366775689,32.69908422455553,-30.68133251921329,25.65595366804644,-5.025378851166849,-12.21418678738071,39.26868721272197,27.05450042534127,.0916785305076118,.0916785305076118,0,-8.84425799118042,26.39159380086642,17.547335809686,.4875242269289716
Anfernee Simons,simonan01,2023,4488,2171,1.945517040159431,-1.099409919220987,.8461071209384452,.1024250801506602,1.11022993989686,1.212655020047521,1.694656367696203,-.6653323176729264,1.029324050023277,4.156037063642393,4.156037063642393,0,1.724720770055203,-.1781246680122335,1.546596102042969,-.7254767831567492
Marko Simonovic,simonma01,2023,22,9,-12.05307800518604,-2.579520648295264,-14.6325986534813,-4.875301828984931,-2.958409768727639,-7.83371159771257,-11.28969335899997,-2.847498458646678,-14.13719181764665,-.0526747802728664,-.0526747802728664,0,-8.621873332899264,-3.469653088869842,-12.09152642176911,.7466729415767493
Jericho Sims,simsje01,2023,1580,778,-1.867252728890407,.1931804964538297,-1.674072232436577,-4.248158541927326,-.6457196693706585,-4.893878211297984,-2.503700192619516,.028042270018914,-2.475657922600602,.1076964797112658,.1076964797112658,0,-2.657244593531114,-.0529102322929397,-2.710154825824054,-1.111173876611072
Marcus Smart,smartma01,2023,4047,1926,-.179298349712474,1.183055739711719,1.003757389999245,1.562885410289327,-1.388660943279235,.1742244670100928,.1293788941390887,.6733938666521472,.8027727607912359,3.529057776891696,3.529057776891696,0,.6734993711686788,1.427563967057488,2.101063338226167,1.096228436437101
Dennis Smith Jr.,smithde03,2023,2957,1390,-2.303120031237635,2.273563144765183,-.0295568864724514,-5.434547790614993,7.309570494167412,1.875022703552419,-3.037284239864887,3.481537493020929,.4442532531560421,2.251813170051729,2.251813170051729,0,-2.877388274758215,2.933868137239606,.0564798624813911,-.6002519747800327
Dru Smith,smithdr01,2023,271,131,-.25526863232985,2.389738575442097,2.134469943112246,-3.064990565406994,2.086428921387469,-.9785616440195251,-.8610662136802751,2.476074213588168,1.615007999907893,.2904584221571076,.2904584221571076,0,-.7043949961386961,2.849963938288878,2.145568942150183,-.7887252870352226
Ish Smith,smithis01,2023,729,345,-4.497508044547435,-2.565403105747896,-7.062911150295331,-6.094543499041844,3.163868915043672,-2.930674583998173,-5.155557633042705,-1.54290722687212,-6.698464859914825,-.6940476112588649,-.6940476112588649,0,-4.254712051578988,-3.255767726532151,-7.51047977811114,-.1389195710093065
Jalen Smith,smithja04,2023,2700,1252,-2.603444137850131,-1.662785037135983,-4.266229174986114,-1.637692965041114,-.7138411888874295,-2.351534153928544,-2.556530290290122,-1.525223693720414,-4.081753984010536,-.8571140623641635,-.8571140623641635,0,-1.595404631986017,-1.96585757564014,-3.561262207626156,.7622798184771209
Jabari Smith Jr.,smithja05,2023,4905,2351,-3.329575935723295,-.8245846862293298,-4.154160621952625,-3.050406610993476,-4.230138848589065,-7.280545459582542,-3.432412791103828,-1.511269513943162,-4.943682305046991,-2.624140888797009,-2.624140888797009,0,-3.012158441991833,-1.86484824666904,-4.877006688660873,-.2736041798077193
